"family","design","rep","seed","n_rows","n_min_row","n_max_row","cond_inv","eff_dim","pkg_cond_inv","pkg_spread","flagged","scope","target_in_span","degenerate_margins","truth","ok","err_class","err_message","est","lo","hi","width","covered","max_rhat","min_ess","min_ess_tail","divergent","max_treedepth","n_chains_ok","n_chains_requested"
"normal","minimal_4",7,2159,4,124,169,0.562720152954831,2.45709861397578,0.503386648024927,1.00149057438963,FALSE,"identity",TRUE,6,-0.36407443533598,TRUE,NA,NA,-0.437488795,-0.606158505,-0.26471951,0.341438995,TRUE,1.00167986450823,5883.1389515523,4500.66850489228,0,0,4,4
"normal","ovat_age_3",7,2159,3,200,200,1.28924419513549e-17,1.00000147366388,1.02594438983863e-16,0.813805487041528,TRUE,"identity",FALSE,0,-0.36407443533598,TRUE,NA,NA,-0.24827727,-1.215591835,0.699490420249999,1.91508225525,TRUE,1.00149545724997,3647.22438688963,3806.07817818834,0,0,4,4
"normal","ovat_age_6",7,2159,6,100,100,0.000424156490274202,1.00001193519658,0.0215378935669516,0.873814308635302,TRUE,"identity",TRUE,0,-0.36407443533598,TRUE,NA,NA,-0.070626474,-0.88784566725,0.726783868499999,1.61462953575,TRUE,1.00139280311492,2800.76674464324,3486.36392037294,0,0,4,4
"normal","crosstab_4",8,2180,4,139,177,0.00042777116915607,1.99916773905749,0.0530140823317919,1.00442907514775,TRUE,"identity",TRUE,8,-0.34294713595444,TRUE,NA,NA,-0.714882965,-1.378309055,-0.0398360320000003,1.338473023,TRUE,1.00198335468134,3335.36673217775,3832.14337823039,0,0,4,4
"normal","joint_6",8,2180,6,63,161,0.745593636773007,2.83066020206323,0.812211759527576,0.999924029973425,FALSE,"identity",TRUE,10,-0.34294713595444,TRUE,NA,NA,-0.35497191,-0.51266086175,-0.19549009425,0.3171707675,TRUE,1.00401300993569,6197.30729689023,4423.36235531675,0,0,4,4
"normal","joint_8",8,2180,8,63,92,0.781356412916224,2.87995009028477,0.870785590868727,1.00171803963834,FALSE,"identity",TRUE,16,-0.34294713595444,TRUE,NA,NA,-0.37342816,-0.532902162,-0.207186278,0.325715884,TRUE,1.00179232117805,5624.91259952668,4066.93730954857,0,0,4,4
"normal","minimal_4",8,2180,4,139,161,0.562720152954831,2.45709861397578,0.580014829836584,1.00300844835543,FALSE,"identity",TRUE,6,-0.34294713595444,TRUE,NA,NA,-0.37318918,-0.5382666065,-0.20574284025,0.33252376625,TRUE,1.00189936285747,5951.27725833103,4180.93392416171,0,0,4,4
"normal","ovat_age_3",8,2180,3,200,200,1.28924419513549e-17,1.00000147366388,7.12869981510239e-17,0.975972157959565,TRUE,"identity",FALSE,0,-0.34294713595444,TRUE,NA,NA,-0.270857185,-0.6866124125,0.134251638249999,0.820864050749999,TRUE,1.00136971628601,3122.82741985423,3706.88623589747,0,0,4,4
"normal","ovat_age_6",8,2180,6,100,100,0.000424156490274202,1.00001193519658,0.0496046760619843,1.05317866880378,TRUE,"identity",TRUE,0,-0.34294713595444,TRUE,NA,NA,-0.207007235,-0.512962703,0.093718054525,0.606680757525,TRUE,1.00125837327567,3840.33663407475,3865.99667973518,0,0,4,4
"normal","crosstab_4",9,2201,4,117,191,0.00042777116915607,1.99916773905749,0.0671726956536712,1.01067336842324,TRUE,"identity",TRUE,8,-0.364387583286637,TRUE,NA,NA,-0.336297795,-0.9957472895,0.3482491695,1.343996459,TRUE,1.00165848367558,4425.34497111989,3229.82726567888,0,0,4,4
"normal","joint_6",9,2201,6,59,173,0.745593636773007,2.83066020206323,0.810192546184115,0.997610820779814,FALSE,"identity",TRUE,10,-0.364387583286637,TRUE,NA,NA,-0.338097405,-0.50609431375,-0.16843196725,0.3376623465,TRUE,1.00212789786056,6216.76097931568,4461.79927895027,0,0,4,4
"normal","joint_8",9,2201,8,58,96,0.781356412916224,2.87995009028477,0.918805860392848,1.01056982689049,FALSE,"identity",TRUE,16,-0.364387583286637,TRUE,NA,NA,-0.321340835,-0.49007565025,-0.155002423,0.33507322725,TRUE,1.00102615587215,5694.20866974,3801.47870077358,0,0,4,4
"normal","minimal_4",9,2201,4,117,173,0.562720152954831,2.45709861397578,0.650122043087039,1.00199931079538,FALSE,"identity",TRUE,6,-0.364387583286637,TRUE,NA,NA,-0.328424165,-0.501241777,-0.1550555555,0.3461862215,TRUE,1.00199802348156,6424.57315420487,4225.1595073138,0,0,4,4
"normal","ovat_age_3",9,2201,3,200,200,1.28924419513549e-17,1.00000147366388,5.88239063047723e-17,1.02838941305816,TRUE,"identity",FALSE,0,-0.364387583286637,TRUE,NA,NA,-0.125889295,-0.65328989475,0.4272095545,1.08049944925,TRUE,1.00273240081271,5691.10391651609,3811.12441008588,0,0,4,4
"normal","ovat_age_6",9,2201,6,100,100,0.000424156490274202,1.00001193519658,0.0354224332004945,1.10241882208711,TRUE,"identity",TRUE,0,-0.364387583286637,TRUE,NA,NA,-0.4048425,-0.85022341175,0.0272730743249998,0.877496486075,TRUE,1.00161740347511,4391.12570570891,3984.90761705958,0,0,4,4
"normal","crosstab_4",10,2222,4,121,176,0.00042777116915607,1.99916773905749,0.0619893412540645,1.01410788070054,TRUE,"identity",TRUE,8,-0.359668791025787,TRUE,NA,NA,-0.049601294,-0.72487399675,0.62213022875,1.3470042255,TRUE,1.00164510340402,2759.04945405346,3711.56353524698,0,0,4,4
"normal","joint_6",10,2222,6,67,157,0.745593636773007,2.83066020206323,0.75198097960008,1.0028453050964,FALSE,"identity",TRUE,10,-0.359668791025787,TRUE,NA,NA,-0.26316988,-0.43597131,-0.0903669618500001,0.34560434815,TRUE,1.00102394449007,6935.25824246033,4053.80289851622,0,0,4,4
"normal","joint_8",10,2222,8,54,98,0.781356412916224,2.87995009028477,0.813000840960965,1.01558798749459,FALSE,"identity",TRUE,16,-0.359668791025787,TRUE,NA,NA,-0.263292935,-0.43419277475,-0.08340714975,0.350785625,TRUE,1.00278574118546,5767.82258546839,4467.24149275703,0,0,4,4
"normal","minimal_4",10,2222,4,121,166,0.562720152954831,2.45709861397578,0.578588216727354,1.00106595411853,FALSE,"identity",TRUE,6,-0.359668791025787,TRUE,NA,NA,-0.261015015,-0.44555636375,-0.0686550104250003,0.376901353325,TRUE,1.00121975970394,6030.92964642386,4018.02211347265,0,0,4,4
"normal","ovat_age_3",10,2222,3,200,200,1.28924419513549e-17,1.00000147366388,8.72586895009656e-17,0.926184134879136,TRUE,"identity",FALSE,0,-0.359668791025787,TRUE,NA,NA,-0.28366665,-0.926720168,0.37739710325,1.30411727125,TRUE,1.00147566150906,2874.79557040394,3384.30777822082,0,0,4,4
"normal","ovat_age_6",10,2222,6,100,100,0.000424156490274202,1.00001193519658,0.0715625825974244,0.994612895203536,TRUE,"identity",TRUE,0,-0.359668791025787,TRUE,NA,NA,-0.31972536,-0.60574867825,-0.0310461459500002,0.5747025323,TRUE,1.00102907964448,4300.69823185259,3815.11741279248,0,0,4,4
"normal","crosstab_4",11,2243,4,132,190,0.00042777116915607,1.99916773905749,0.0177414837938077,1.02876754288354,TRUE,"identity",TRUE,8,-0.362589538179993,TRUE,NA,NA,-0.55203395,-2.0758440425,1.0573540475,3.13319809,TRUE,1.0027472504753,2010.70508813208,2606.4841919144,0,0,4,4
"normal","joint_6",11,2243,6,55,177,0.745593636773007,2.83066020206323,0.775474960441453,0.999895125469097,FALSE,"identity",TRUE,10,-0.362589538179993,TRUE,NA,NA,-0.250223625,-0.41185800175,-0.0808301648250002,0.331027836925,TRUE,1.00102514294515,6152.51589604077,4110.00438043355,0,0,4,4
